Geneid,ProteinID,TranscriptID
gene_12748,2189128,2189612
gene_12749,2189168,2189652
gene_12751,2189205,2189689
gene_12752,2189255,2189739
gene_12757,2189363,2189847
gene_12791,2190777,2191261
gene_12789,2190994,2191478
gene_12793,2191202,2191686
gene_12814,2192044,2192528
gene_12818,2192717,2193201
gene_12817,2193022,2193506
gene_12827,2193406,2193890
gene_12829,2193496,2193980
gene_12842,2194020,2194504
gene_12841,2194025,2194509
gene_12840,2194035,2194519
gene_12851,2194700,2195184
gene_12873,2195549,2196033
gene_12888,2196102,2196586
gene_12893,2196350,2196834
gene_12895,2196440,2196924
gene_12899,2197150,2197634
gene_12904,2197526,2198010
gene_12905,2197557,2198041
gene_12906,2197577,2198061
gene_12910,2197661,2198145
gene_12911,2197670,2198154
gene_12917,2197947,2198431
gene_12918,2198005,2198489
gene_12932,2198561,2199045
gene_12945,2199708,2200192
gene_12982,2200065,2200549
gene_12992,2200469,2200953
gene_13002,2200640,2201124
gene_13005,2200814,2201298
gene_13019,2200955,2201439
gene_13021,2201076,2201560
gene_13070,2202899,2203383
gene_13073,2203038,2203522
gene_13074,2203073,2203557
gene_13094,2203412,2203896
gene_13123,2203580,2204064
gene_13120,2203637,2204121
gene_13133,2204474,2204958
gene_13136,2204620,2205104
gene_13141,2205001,2205485
gene_13151,2205298,2205782
gene_13157,2206009,2206493
gene_13177,2207191,2207675
gene_13183,2207318,2207802
gene_13186,2207588,2208072
gene_13191,2207658,2208142
gene_13193,2207662,2208146
gene_13189,2207712,2208196
gene_13190,2207780,2208264
gene_13197,2208136,2208620
gene_13202,2208196,2208680
gene_13207,2208395,2208879
gene_13206,2208432,2208916
gene_13228,2209690,2210174
gene_13248,2210512,2210996
gene_13253,2210618,2211102
gene_13270,2211413,2211897
gene_13309,2212711,2213195
gene_13311,2212797,2213281
gene_13313,2212958,2213442
gene_13314,2212992,2213476
gene_13315,2213021,2213505
gene_13328,2214557,2215041
gene_13329,2214595,2215079
gene_13336,2214931,2215415
gene_13346,2215320,2215804
gene_13354,2215762,2216246
gene_13365,2216420,2216904
gene_13369,2216535,2217019
gene_13387,2217264,2217748
gene_13406,2217301,2217785
gene_13063,2853604,2854088
gene_13399,2854088,2854572
gene_13242,2859174,2859658
gene_13404,2859286,2859770
gene_12538,2859373,2859857
gene_13394,2859536,2860020
gene_12591,2860787,2861271
gene_13243,2861502,2861986
gene_12535,2861589,2862073
gene_12881,2865110,2865594
gene_13106,2869017,2869501
gene_13152,2904986,2905470
gene_12929,2904997,2905481
gene_13393,2904998,2905482
gene_12966,2905019,2905503
gene_13091,2905028,2905512
gene_12681,2905047,2905531
gene_12674,2905061,2905545
gene_12542,2905084,2905568
gene_13401,2905129,2905613
gene_12537,2905144,2905628
gene_13087,2905177,2905661
gene_12964,2905194,2905678
gene_12650,2905199,2905683
gene_13250,2905204,2905688
gene_13124,2905221,2905705
gene_12963,2905285,2905769
gene_12962,2905325,2905809
gene_13089,2905375,2905859
gene_12973,2905395,2905879
gene_12943,2905429,2905913
gene_13086,2905434,2905918
gene_13003,2905473,2905957
gene_12974,2905494,2905978
gene_13099,2905498,2905982
gene_13011,2905531,2906015
gene_13330,2905554,2906038
gene_13009,2905562,2906046
gene_13061,2905595,2906079
gene_13092,2905613,2906097
gene_12865,2905625,2906109
gene_12561,2905631,2906115
gene_13389,2905661,2906145
gene_13095,2905667,2906151
gene_12722,2905673,2906157
gene_12870,2905682,2906166
gene_13012,2905691,2906175
gene_13010,2905692,2906176
gene_13403,2905698,2906182
gene_12625,2905718,2906202
gene_12869,2905734,2906218
gene_13402,2905760,2906244
gene_12558,2905790,2906274
gene_13103,2905791,2906275
gene_12976,2905802,2906286
gene_12747,2905813,2906297
gene_13358,2905818,2906302
gene_12956,2905855,2906339
gene_13096,2905856,2906340
gene_12534,2905877,2906361
gene_13068,2905880,2906364
gene_13391,2905957,2906441
gene_13318,2905963,2906447
gene_13390,2905974,2906458
gene_12975,2906014,2906498
gene_13209,2906032,2906516
gene_13064,2906045,2906529
gene_12552,2906084,2906568
gene_13110,2906098,2906582
gene_12984,2906111,2906595
gene_12738,2906113,2906597
gene_13392,2906123,2906607
gene_13088,2906189,2906673
gene_13340,2906209,2906693
gene_13400,2906220,2906704
gene_12965,2906230,2906714
gene_13325,2906255,2906739
gene_12720,2906256,2906740
gene_13205,2906258,2906742
gene_13084,2906277,2906761
gene_13097,2906282,2906766
gene_13361,2906308,2906792
gene_12771,2906330,2906814
gene_12977,2906332,2906816
gene_12792,2906333,2906817
gene_13388,2906358,2906842
gene_13112,2906362,2906846
gene_13363,2906376,2906860
gene_13067,2906387,2906871
gene_13286,2906406,2906890
gene_12536,2906408,2906892
gene_12978,2906415,2906899
gene_12779,2906435,2906919
gene_13062,2906458,2906942
gene_13212,2906468,2906952
gene_13395,2906470,2906954
gene_12776,2906473,2906957
gene_12921,2906492,2906976
gene_12661,2906534,2907018
gene_12551,2929962,2930446
gene_12612,2930070,2930554
gene_12621,2930082,2930566
gene_12785,2930370,2930854
gene_12787,2930376,2930860
gene_12868,2930488,2930972
gene_12930,2930573,2931057
gene_12946,2930615,2931099
gene_13140,2930851,2931335
gene_13200,2930986,2931470
gene_13247,2931063,2931547
gene_13338,2931228,2931712
gene_13343,2931235,2931719
gene_13380,2931316,2931800
gene_12544,2954427,2954911
gene_12629,2954579,2955063
gene_12645,2954608,2955092
gene_12711,2954728,2955212
gene_12876,2954974,2955458
gene_12887,2954991,2955475
gene_12936,2955064,2955548
gene_12998,2955155,2955639
gene_13024,2955193,2955677
gene_13117,2955286,2955770
gene_13208,2955462,2955946
gene_13255,2955545,2956029
gene_13367,2955753,2956237
gene_12539,2965454,2965938
gene_12559,2965464,2965948
gene_12774,2965612,2966096
gene_12815,2965638,2966122
gene_12835,2965652,2966136
gene_12986,2965742,2966226
gene_13104,2965819,2966303
gene_13114,2965828,2966312
gene_13128,2965839,2966323
gene_13134,2965843,2966327
gene_13251,2965921,2966405
gene_13301,2965954,2966438
gene_13396,2966008,2966492
gene_13397,2966009,2966493
gene_13398,2966010,2966494
gene_13405,2966013,2966497
gene_12540,3109783,3110267
gene_12541,3109796,3110280
gene_12543,3109808,3110292
gene_12545,3109826,3110310
gene_12547,3109833,3110317
gene_12548,3109838,3110322
gene_12549,3109853,3110337
gene_12550,3109877,3110361
gene_12553,3109897,3110381
gene_12554,3109908,3110392
gene_12555,3109918,3110402
gene_12556,3109930,3110414
gene_12562,3109948,3110432
gene_12564,3109965,3110449
gene_12565,3109975,3110459
gene_12566,3109986,3110470
gene_12570,3110009,3110493
gene_12571,3110014,3110498
gene_12572,3110033,3110517
gene_12573,3110037,3110521
gene_12574,3110045,3110529
gene_12576,3110058,3110542
gene_12577,3110070,3110554
gene_12578,3110085,3110569
gene_12579,3110089,3110573
gene_12580,3110090,3110574
gene_12581,3110114,3110598
gene_12584,3110146,3110630
gene_12585,3110157,3110641
gene_12592,3110172,3110656
gene_12593,3110186,3110670
gene_12595,3110201,3110685
gene_12596,3110204,3110688
gene_12597,3110212,3110696
gene_12598,3110222,3110706
gene_12599,3110230,3110714
gene_12600,3110276,3110760
gene_12604,3110282,3110766
gene_12605,3110297,3110781
gene_12606,3110302,3110786
gene_12607,3110336,3110820
gene_12609,3110354,3110838
gene_12610,3110355,3110839
gene_12613,3110369,3110853
gene_12615,3110373,3110857
gene_12617,3110387,3110871
gene_12618,3110400,3110884
gene_12619,3110401,3110885
gene_12622,3110419,3110903
gene_12624,3110421,3110905
gene_12626,3110452,3110936
gene_12627,3110464,3110948
gene_12630,3110481,3110965
gene_12632,3110494,3110978
gene_12633,3110504,3110988
gene_12634,3110551,3111035
gene_12635,3110583,3111067
gene_12637,3110605,3111089
gene_12639,3110628,3111112
gene_12641,3110642,3111126
gene_12642,3110651,3111135
gene_12643,3110660,3111144
gene_12644,3110675,3111159
gene_12647,3110702,3111186
gene_12649,3110713,3111197
gene_12651,3110724,3111208
gene_12652,3110749,3111233
gene_12653,3110754,3111238
gene_12654,3110769,3111253
gene_12658,3110807,3111291
gene_12660,3110819,3111303
gene_12663,3110854,3111338
gene_12664,3110884,3111368
gene_12666,3110930,3111414
gene_12667,3110946,3111430
gene_12669,3110950,3111434
gene_12670,3110965,3111449
gene_12671,3110976,3111460
gene_12672,3110988,3111472
gene_12673,3111008,3111492
gene_12678,3111029,3111513
gene_12680,3111059,3111543
gene_12682,3111078,3111562
gene_12683,3111121,3111605
gene_12684,3111131,3111615
gene_12685,3111135,3111619
gene_12686,3111139,3111623
gene_12687,3111146,3111630
gene_12688,3111161,3111645
gene_12689,3111196,3111680
gene_12690,3111205,3111689
gene_12692,3111244,3111728
gene_12694,3111252,3111736
gene_12698,3111279,3111763
gene_12699,3111286,3111770
gene_12700,3111298,3111782
gene_12701,3111308,3111792
gene_12702,3111336,3111820
gene_12703,3111350,3111834
gene_12705,3111367,3111851
gene_12706,3111370,3111854
gene_12709,3111389,3111873
gene_12710,3111392,3111876
gene_12712,3111449,3111933
gene_12713,3111456,3111940
gene_12714,3111472,3111956
gene_12715,3111487,3111971
gene_12716,3111500,3111984
gene_12718,3111517,3112001
gene_12721,3111543,3112027
gene_12723,3111561,3112045
gene_12724,3111574,3112058
gene_12725,3111603,3112087
gene_12726,3111616,3112100
gene_12727,3111629,3112113
gene_12730,3111665,3112149
gene_12732,3111727,3112211
gene_12733,3111733,3112217
gene_12734,3111742,3112226
gene_12735,3111766,3112250
gene_12736,3111780,3112264
gene_12739,3111839,3112323
gene_12741,3111852,3112336
gene_12742,3111859,3112343
gene_12743,3111878,3112362
gene_12745,3111935,3112419
gene_12746,3111940,3112424
gene_12750,3111990,3112474
gene_12753,3112000,3112484
gene_12755,3112029,3112513
gene_12756,3112039,3112523
gene_12760,3112077,3112561
gene_12761,3112084,3112568
gene_12762,3112085,3112569
gene_12763,3112101,3112585
gene_12765,3112117,3112601
gene_12766,3112148,3112632
gene_12767,3112160,3112644
gene_12768,3112187,3112671
gene_12769,3112193,3112677
gene_12772,3112230,3112714
gene_12773,3112253,3112737
gene_12775,3112292,3112776
gene_12777,3112316,3112800
gene_12778,3112328,3112812
gene_12780,3112352,3112836
gene_12781,3112382,3112866
gene_12782,3112391,3112875
gene_12783,3112396,3112880
gene_12784,3112401,3112885
gene_12786,3112419,3112903
gene_12788,3112428,3112912
gene_12790,3112462,3112946
gene_12794,3112522,3113006
gene_12795,3112525,3113009
gene_12796,3112537,3113021
gene_12797,3112549,3113033
gene_12798,3112554,3113038
gene_12799,3112574,3113058
gene_12800,3112589,3113073
gene_12801,3112605,3113089
gene_12802,3112614,3113098
gene_12803,3112619,3113103
gene_12804,3112628,3113112
gene_12805,3112638,3113122
gene_12807,3112655,3113139
gene_12808,3112666,3113150
gene_12809,3112667,3113151
gene_12810,3112682,3113166
gene_12811,3112697,3113181
gene_12812,3112708,3113192
gene_12813,3112712,3113196
gene_12816,3112739,3113223
gene_12819,3112764,3113248
gene_12820,3112794,3113278
gene_12821,3112803,3113287
gene_12822,3112837,3113321
gene_12823,3112857,3113341
gene_12824,3112864,3113348
gene_12825,3112891,3113375
gene_12826,3112898,3113382
gene_12828,3112912,3113396
gene_12830,3112929,3113413
gene_12831,3112953,3113437
gene_12832,3112972,3113456
gene_12833,3112988,3113472
gene_12834,3113000,3113484
gene_12836,3113028,3113512
gene_12837,3113036,3113520
gene_12839,3113042,3113526
gene_12843,3113055,3113539
gene_12844,3113069,3113553
gene_12845,3113083,3113567
gene_12846,3113108,3113592
gene_12847,3113118,3113602
gene_12848,3113150,3113634
gene_12849,3113167,3113651
gene_12850,3113194,3113678
gene_12852,3113213,3113697
gene_12853,3113261,3113745
gene_12854,3113265,3113749
gene_12855,3113284,3113768
gene_12856,3113295,3113779
gene_12857,3113319,3113803
gene_12858,3113324,3113808
gene_12860,3113357,3113841
gene_12861,3113390,3113874
gene_12862,3113399,3113883
gene_12867,3113412,3113896
gene_12872,3113492,3113976
gene_12874,3113511,3113995
gene_12875,3113524,3114008
gene_12877,3113541,3114025
gene_12878,3113550,3114034
gene_12879,3113552,3114036
gene_12880,3113558,3114042
gene_12882,3113565,3114049
gene_12884,3113579,3114063
gene_12886,3113610,3114094
gene_12889,3113625,3114109
gene_12891,3113642,3114126
gene_12892,3113647,3114131
gene_12894,3113664,3114148
gene_12896,3113689,3114173
gene_12897,3113692,3114176
gene_12898,3113702,3114186
gene_12900,3113734,3114218
gene_12901,3113745,3114229
gene_12902,3113790,3114274
gene_12907,3113817,3114301
gene_12908,3113836,3114320
gene_12909,3113847,3114331
gene_12912,3113860,3114344
gene_12913,3113866,3114350
gene_12914,3113878,3114362
gene_12915,3113882,3114366
gene_12916,3113890,3114374
gene_12919,3113915,3114399
gene_12920,3113926,3114410
gene_12922,3113957,3114441
gene_12923,3113978,3114462
gene_12924,3113989,3114473
gene_12926,3114010,3114494
gene_12927,3114032,3114516
gene_12928,3114035,3114519
gene_12931,3114064,3114548
gene_12933,3114087,3114571
gene_12935,3114097,3114581
gene_12937,3114123,3114607
gene_12938,3114133,3114617
gene_12939,3114143,3114627
gene_12940,3114162,3114646
gene_12941,3114186,3114670
gene_12942,3114205,3114689
gene_12944,3114220,3114704
gene_12948,3114258,3114742
gene_12949,3114266,3114750
gene_12950,3114291,3114775
gene_12951,3114312,3114796
gene_12953,3114334,3114818
gene_12954,3114349,3114833
gene_12970,3114431,3114915
gene_12980,3114463,3114947
gene_12981,3114476,3114960
gene_12985,3114502,3114986
gene_12988,3114522,3115006
gene_12989,3114532,3115016
gene_12990,3114536,3115020
gene_12991,3114556,3115040
gene_12993,3114571,3115055
gene_12994,3114599,3115083
gene_12995,3114607,3115091
gene_12996,3114628,3115112
gene_12997,3114633,3115117
gene_12999,3114644,3115128
gene_13000,3114662,3115146
gene_13001,3114674,3115158
gene_13004,3114690,3115174
gene_13006,3114701,3115185
gene_13007,3114703,3115187
gene_13017,3114727,3115211
gene_13022,3114768,3115252
gene_13023,3114831,3115315
gene_13025,3114875,3115359
gene_13028,3114890,3115374
gene_13029,3114917,3115401
gene_13030,3114926,3115410
gene_13031,3114944,3115428
gene_13032,3114961,3115445
gene_13033,3114969,3115453
gene_13034,3114976,3115460
gene_13035,3114989,3115473
gene_13036,3114997,3115481
gene_13037,3115009,3115493
gene_13038,3115028,3115512
gene_13041,3115039,3115523
gene_13042,3115044,3115528
gene_13043,3115048,3115532
gene_13044,3115055,3115539
gene_13045,3115071,3115555
gene_13046,3115074,3115558
gene_13047,3115081,3115565
gene_13048,3115105,3115589
gene_13049,3115114,3115598
gene_13050,3115123,3115607
gene_13051,3115137,3115621
gene_13054,3115168,3115652
gene_13055,3115197,3115681
gene_13056,3115205,3115689
gene_13069,3115227,3115711
gene_13071,3115254,3115738
gene_13072,3115260,3115744
gene_13077,3115301,3115785
gene_13079,3115347,3115831
gene_13080,3115370,3115854
gene_13081,3115374,3115858
gene_13100,3115440,3115924
gene_13118,3115469,3115953
gene_13119,3115476,3115960
gene_13121,3115493,3115977
gene_13122,3115500,3115984
gene_13126,3115529,3116013
gene_13127,3115534,3116018
gene_13129,3115565,3116049
gene_13130,3115607,3116091
gene_13132,3115618,3116102
gene_13135,3115638,3116122
gene_13137,3115677,3116161
gene_13138,3115709,3116193
gene_13139,3115718,3116202
gene_13142,3115737,3116221
gene_13143,3115773,3116257
gene_13144,3115778,3116262
gene_13145,3115795,3116279
gene_13146,3115804,3116288
gene_13147,3115808,3116292
gene_13148,3115825,3116309
gene_13149,3115837,3116321
gene_13150,3115845,3116329
gene_13153,3115870,3116354
gene_13154,3115886,3116370
gene_13155,3115920,3116404
gene_13156,3115926,3116410
gene_13159,3115973,3116457
gene_13160,3115989,3116473
gene_13161,3115994,3116478
gene_13162,3116009,3116493
gene_13163,3116011,3116495
gene_13164,3116033,3116517
gene_13165,3116044,3116528
gene_13166,3116056,3116540
gene_13167,3116062,3116546
gene_13168,3116071,3116555
gene_13169,3116081,3116565
gene_13170,3116101,3116585
gene_13171,3116114,3116598
gene_13172,3116123,3116607
gene_13173,3116141,3116625
gene_13174,3116158,3116642
gene_13175,3116159,3116643
gene_13176,3116166,3116650
gene_13178,3116177,3116661
gene_13179,3116178,3116662
gene_13180,3116188,3116672
gene_13182,3116199,3116683
gene_13184,3116219,3116703
gene_13185,3116236,3116720
gene_13187,3116246,3116730
gene_13188,3116267,3116751
gene_13192,3116289,3116773
gene_13194,3116308,3116792
gene_13195,3116316,3116800
gene_13196,3116326,3116810
gene_13198,3116359,3116843
gene_13203,3116412,3116896
gene_13214,3116479,3116963
gene_13218,3116506,3116990
gene_13219,3116527,3117011
gene_13220,3116549,3117033
gene_13221,3116572,3117056
gene_13222,3116590,3117074
gene_13223,3116614,3117098
gene_13224,3116615,3117099
gene_13225,3116629,3117113
gene_13226,3116638,3117122
gene_13229,3116667,3117151
gene_13230,3116718,3117202
gene_13231,3116723,3117207
gene_13232,3116744,3117228
gene_13233,3116748,3117232
gene_13234,3116759,3117243
gene_13235,3116762,3117246
gene_13236,3116774,3117258
gene_13249,3116821,3117305
gene_13252,3116856,3117340
gene_13256,3116872,3117356
gene_13257,3116889,3117373
gene_13258,3116901,3117385
gene_13259,3116910,3117394
gene_13260,3116914,3117398
gene_13261,3116920,3117404
gene_13262,3116925,3117409
gene_13263,3116927,3117411
gene_13264,3116933,3117417
gene_13265,3116973,3117457
gene_13266,3116988,3117472
gene_13267,3116993,3117477
gene_13268,3116998,3117482
gene_13269,3116999,3117483
gene_13271,3117011,3117495
gene_13272,3117025,3117509
gene_13273,3117030,3117514
gene_13274,3117050,3117534
gene_13275,3117069,3117553
gene_13277,3117093,3117577
gene_13278,3117096,3117580
gene_13279,3117105,3117589
gene_13280,3117116,3117600
gene_13281,3117124,3117608
gene_13282,3117130,3117614
gene_13288,3117188,3117672
gene_13289,3117195,3117679
gene_13290,3117204,3117688
gene_13291,3117212,3117696
gene_13292,3117224,3117708
gene_13293,3117232,3117716
gene_13295,3117250,3117734
gene_13296,3117256,3117740
gene_13298,3117263,3117747
gene_13299,3117269,3117753
gene_13300,3117277,3117761
gene_13302,3117284,3117768
gene_13303,3117286,3117770
gene_13304,3117316,3117800
gene_13305,3117318,3117802
gene_13306,3117328,3117812
gene_13307,3117350,3117834
gene_13308,3117353,3117837
gene_13312,3117369,3117853
gene_13316,3117388,3117872
gene_13317,3117396,3117880
gene_13319,3117420,3117904
gene_13320,3117445,3117929
gene_13321,3117449,3117933
gene_13322,3117454,3117938
gene_13323,3117466,3117950
gene_13324,3117521,3118005
gene_13326,3117545,3118029
gene_13327,3117580,3118064
gene_13331,3117685,3118169
gene_13334,3117728,3118212
gene_13335,3117739,3118223
